날짜,공매도,매수,비중
2002-09-17,0,482810,0.0
2002-09-18,0,495822,0.0
2002-09-19,0,163265,0.0
2002-09-23,0,182100,0.0
2002-09-24,0,158330,0.0
2002-09-25,0,1106150,0.0
2002-09-26,0,375421,0.0
2002-09-27,0,349650,0.0
2002-09-30,0,216621,0.0
2002-10-01,0,286360,0.0
2002-10-02,0,231000,0.0
2002-10-04,0,90670,0.0
2002-10-07,0,139165,0.0
2002-10-08,0,113430,0.0
2002-10-09,0,339520,0.0
2002-10-10,0,465840,0.0
2002-10-11,0,657980,0.0
2002-10-14,0,444740,0.0
2002-10-15,0,375025,0.0
2002-10-16,0,228300,0.0
2002-10-17,0,271082,0.0
2002-10-18,0,317508,0.0
2002-10-21,0,101650,0.0
2002-10-22,0,218490,0.0
2002-10-23,0,382236,0.0
2002-10-24,0,219230,0.0
2002-10-25,0,167400,0.0
2002-10-28,0,167204,0.0
2002-10-29,0,186117,0.0
2002-10-30,0,431870,0.0
2002-10-31,0,135690,0.0
2002-11-01,0,166460,0.0
2002-11-04,0,150331,0.0
2002-11-05,0,725470,0.0
2002-11-06,0,448754,0.0
2002-11-07,0,230910,0.0
2002-11-08,0,255599,0.0
2002-11-11,600,133920,0.45
2002-11-12,0,221106,0.0
2002-11-13,0,157890,0.0
2002-11-14,0,214650,0.0
2002-11-15,0,205954,0.0
2002-11-18,0,189840,0.0
2002-11-19,0,662085,0.0
2002-11-20,0,693803,0.0
2002-11-21,0,535870,0.0
2002-11-22,0,525264,0.0
2002-11-25,0,860130,0.0
2002-11-26,0,808961,0.0
2002-11-27,0,1392913,0.0
2002-11-28,0,11107050,0.0
2002-11-29,0,362030,0.0
2002-12-02,0,309269,0.0
2002-12-03,0,548926,0.0
2002-12-04,0,251240,0.0
2002-12-05,0,272031,0.0
2002-12-06,0,251880,0.0
2002-12-09,0,355535,0.0
2002-12-10,0,341226,0.0
2002-12-11,0,168540,0.0
2002-12-12,0,568940,0.0
2002-12-13,0,417765,0.0
2002-12-16,0,228740,0.0
2002-12-17,0,311937,0.0
2002-12-18,0,481074,0.0
2002-12-20,0,409314,0.0
2002-12-23,0,332430,0.0
2002-12-24,0,323550,0.0
2002-12-26,0,596870,0.0
2002-12-27,0,277392,0.0
2002-12-30,0,229150,0.0
2003-01-02,0,268500,0.0
2003-01-03,0,342480,0.0
2003-01-06,0,218230,0.0
2003-01-07,0,207235,0.0
2003-01-08,0,152806,0.0
2003-01-09,0,373180,0.0
2003-01-10,0,291640,0.0
2003-01-13,0,186400,0.0
2003-01-14,0,160730,0.0
2003-01-15,0,227200,0.0
2003-01-16,0,328281,0.0
2003-01-17,0,148710,0.0
2003-01-20,0,98260,0.0
2003-01-21,0,123300,0.0
2003-01-22,0,167031,0.0
2003-01-23,0,143891,0.0
2003-01-24,0,216960,0.0
2003-01-27,0,167850,0.0
2003-01-28,0,87860,0.0
2003-01-29,0,207600,0.0
2003-01-30,0,160812,0.0
2003-02-03,0,97720,0.0
2003-02-04,0,467000,0.0
2003-02-05,0,143620,0.0
2003-02-06,550,337750,0.16
2003-02-07,2400,171581,1.4
2003-02-10,2350,228067,1.03
2003-02-11,16910,223020,7.58
2003-02-12,3610,2912510,0.12
2003-02-13,2900,125840,2.3
2003-02-14,2210,187050,1.18
2003-02-17,1470,341720,0.43
2003-02-18,2070,215859,0.96
2003-02-19,2040,190363,1.07
2003-02-20,1500,222547,0.67
2003-02-21,3460,201580,1.72
2003-02-24,1780,343600,0.52
2003-02-25,3760,411020,0.91
2003-02-26,3900,176490,2.21
2003-02-27,3760,228140,1.65
2003-02-28,2980,152530,1.95
2003-03-03,1250,117794,1.06
2003-03-04,2830,104260,2.71
2003-03-05,2060,174120,1.18
2003-03-06,3670,122990,2.98
2003-03-07,5140,207230,2.48
2003-03-10,3080,114946,2.68
2003-03-11,1890,157140,1.2
2003-03-12,1810,556256,0.33
2003-03-13,6440,281510,2.29
2003-03-14,2440,328160,0.74
2003-03-17,1520,433580,0.35
2003-03-18,3890,333805,1.17
2003-03-19,4270,292310,1.46
2003-03-20,12180,523467,2.33
2003-03-21,2900,450184,0.64
2003-03-24,4420,474608,0.93
2003-03-25,920,364530,0.25
2003-03-26,700,473215,0.15
2003-03-27,1540,348110,0.44
2003-03-28,4550,235060,1.94
2003-03-31,0,230924,0.0
2003-04-01,0,250480,0.0
2003-04-02,0,856965,0.0
2003-04-03,0,728870,0.0
2003-04-04,0,661501,0.0
2003-04-07,0,1305054,0.0
2003-04-08,79900,1400924,5.7
2003-04-09,0,785460,0.0
2003-04-10,0,1017644,0.0
2003-04-11,0,1136660,0.0
2003-04-14,0,720214,0.0
2003-04-15,0,735535,0.0
2003-04-16,0,1194690,0.0
2003-04-17,0,730663,0.0
2003-04-18,0,499465,0.0
2003-04-21,0,465341,0.0
2003-04-22,0,432273,0.0
2003-04-23,0,1062614,0.0
2003-04-24,0,724480,0.0
2003-04-25,0,959239,0.0
2003-04-28,0,554424,0.0
2003-04-29,0,580286,0.0
2003-04-30,0,247640,0.0
2003-05-02,0,431630,0.0
2003-05-06,0,896581,0.0
2003-05-07,0,531912,0.0
2003-05-09,0,1121321,0.0
2003-05-12,0,1082023,0.0
2003-05-13,0,755090,0.0
2003-05-14,0,254278,0.0
2003-05-15,0,333960,0.0
2003-05-16,0,364800,0.0
2003-05-19,2680,209934,1.28
2003-05-20,4020,525347,0.77
2003-05-21,0,316580,0.0
2003-05-22,0,453910,0.0
2003-05-23,0,524868,0.0
2003-05-26,0,397786,0.0
2003-05-27,0,291338,0.0
2003-05-28,0,583784,0.0
2003-05-29,0,305360,0.0
2003-05-30,0,456504,0.0
2003-06-02,0,627946,0.0
2003-06-03,0,609680,0.0
2003-06-04,0,447735,0.0
2003-06-05,0,324350,0.0
2003-06-09,0,642590,0.0
2003-06-10,0,127389,0.0
2003-06-11,0,281350,0.0
2003-06-12,0,446980,0.0
2003-06-13,0,261965,0.0
2003-06-16,900,189485,0.47
2003-06-17,0,715979,0.0
2003-06-18,0,541730,0.0
2003-06-19,0,541759,0.0
2003-06-20,0,304662,0.0
2003-06-23,0,389790,0.0
2003-06-24,0,387645,0.0
2003-06-25,0,128614,0.0
2003-06-26,0,261520,0.0
2003-06-27,0,254288,0.0
2003-06-30,0,225797,0.0
2003-07-01,0,164091,0.0
2003-07-02,0,159690,0.0
2003-07-03,0,389604,0.0
2003-07-04,0,153294,0.0
